filename,gt,pred,TP,FP,FN,avg_conf
image_885_jpg.rf.7f7c40ac62056c93052aec07a818cf7f.jpg,1,1,1,0,0,0.8938946723937988
image_885_jpg.rf.8fec7fc93adaf39709ac6e2e507924cf.jpg,1,1,1,0,0,0.8715326189994812
image_885_jpg.rf.f9938f2f51f4a9796a52875f68a63572.jpg,1,1,1,0,0,0.8380703330039978
image_889_jpg.rf.277fb525e32ca847eb7016a0c4ca37fb.jpg,1,1,1,0,0,0.9090263843536377
image_889_jpg.rf.398d6a7f30d4c5b827fafe186335078c.jpg,1,1,1,0,0,0.9016675353050232
image_889_jpg.rf.d1325af6543106fef68423cf496ce8c9.jpg,1,1,1,0,0,0.8991497755050659
image_891_jpg.rf.03c5def8e9c94a88a4500772d68a46be.jpg,1,1,1,0,0,0.9099664092063904
image_891_jpg.rf.51ae322d02a934471088406cc88dd189.jpg,1,1,1,0,0,0.9043284058570862
image_891_jpg.rf.f4dd89e7a3fd88d2d22c3d7c679c4250.jpg,1,1,1,0,0,0.9310570359230042
image_910_jpg.rf.1b78da2b5b385178eb8d8fb8fcb006d3.jpg,1,1,1,0,0,0.9181516170501709
image_910_jpg.rf.1d9a1d067166e45a79970e71d0f8d1ea.jpg,1,1,1,0,0,0.9152736067771912
image_910_jpg.rf.aba23a7ee8b4672a234f61cc52c9aa83.jpg,1,1,1,0,0,0.9224923849105835
image_914_jpg.rf.25c097eaa615fc1fec6c442013315a33.jpg,1,1,1,0,0,0.9091623425483704
image_914_jpg.rf.31e75d01667e4434947571e486c8b2f6.jpg,1,1,1,0,0,0.8935182690620422
image_914_jpg.rf.7788f32f0edeeccfb3c0ee3e66a656b7.jpg,1,1,1,0,0,0.9115736484527588
image_915_jpg.rf.283f19819a701243ae3b75317ef47fce.jpg,1,1,1,0,0,0.9172630310058594
image_915_jpg.rf.2fbe7e6f140423ece3f0e7ffb4f56833.jpg,1,1,1,0,0,0.908882737159729
image_915_jpg.rf.93551addbee02ab9e8a195c7a9049d28.jpg,1,1,1,0,0,0.9028736352920532
image_932_jpg.rf.3759415f449aa2e2efbeefdf6695fd90.jpg,1,1,1,0,0,0.9248387217521667
image_932_jpg.rf.bca9d58c13fd73ce735bdebbcfc1878a.jpg,1,1,1,0,0,0.908736526966095
image_932_jpg.rf.c50598b04d643f91999acb1acc43bbdc.jpg,1,1,1,0,0,0.9162635207176208
image_946_jpg.rf.1d1e45cd8a80e27b5fe1f41c124ed725.jpg,1,1,1,0,0,0.9159982204437256
image_946_jpg.rf.22307c50d6b1248f59aaf77fa9d8df39.jpg,1,1,1,0,0,0.8975290656089783
image_946_jpg.rf.abfad040589628cd4b05521dec725ada.jpg,1,1,1,0,0,0.9000247716903687
image_950_jpg.rf.2da42a09b4e38422a5e05a683fa8acd1.jpg,1,1,1,0,0,0.9034914970397949
image_950_jpg.rf.759642a327c5f45259cbffff6df86608.jpg,1,1,1,0,0,0.9042757749557495
image_950_jpg.rf.c24af882dfd1bcee7de932ff64388561.jpg,1,1,1,0,0,0.9058398604393005
image_951_jpg.rf.46d682f730d3132120869742d3146b4c.jpg,1,1,1,0,0,0.9115893244743347
image_951_jpg.rf.7735838e962cfee3834f6543101eeec9.jpg,1,1,1,0,0,0.8238222002983093
image_951_jpg.rf.9f60ef714f20a11958543db6aac9db76.jpg,1,1,1,0,0,0.906396210193634
image_954_jpg.rf.84a13a26403543259b37c90cfe485550.jpg,3,3,3,0,0,0.9027465581893921
image_954_jpg.rf.ea67f0c8f1ca1e5c123e7c9fd5809789.jpg,3,3,3,0,0,0.9045569896697998
image_954_jpg.rf.f3d1cab40137ff88b31b287cc08088b8.jpg,3,3,3,0,0,0.8208514054616293
image_961_jpg.rf.0513ab1d5b8f5fd7cdb2e840ec9b180c.jpg,1,1,1,0,0,0.8071711659431458
image_961_jpg.rf.85caecbc4c181d6181da4ae6e4d6de53.jpg,1,1,1,0,0,0.8738889694213867
image_961_jpg.rf.9746a2d0f3f06462fc5d2e3241cc48fc.jpg,1,1,1,0,0,0.8549162745475769
image_964_jpg.rf.441ff9eaf9dbc8d9280cea72732341a3.jpg,1,1,1,0,0,0.9042190313339233
image_964_jpg.rf.91514043122eedb7cb5a4ae49e5f33fa.jpg,1,1,1,0,0,0.8718764185905457
image_964_jpg.rf.ab7a7e367e4bd78b2d6e115009686f6e.jpg,1,1,1,0,0,0.8235923647880554
image_966_jpg.rf.28457c9de0e455ddc9fdf4f199d68b05.jpg,1,1,1,0,0,0.8940750956535339
image_966_jpg.rf.864795c85f2a831c4865a0a2ce818a18.jpg,1,1,1,0,0,0.9159125089645386
image_966_jpg.rf.b80888b413debe4cd1b889314f47baf8.jpg,1,1,1,0,0,0.9072768092155457
image_968_jpg.rf.03789a5cd5bbed9b0573e4a03ba84b3d.jpg,1,1,1,0,0,0.9381962418556213
image_968_jpg.rf.2fbd9669b75946c54678b0695787dbc3.jpg,1,1,1,0,0,0.9224456548690796
image_968_jpg.rf.8377a2b8718211ef32da2f793e04daad.jpg,1,1,1,0,0,0.9773975014686584
image_970_jpg.rf.5f4ebfdacf519c50b27558a12aff3568.jpg,2,2,2,0,0,0.925247997045517
image_970_jpg.rf.a12c9e1ade27f9ddd2cfb5f41749a9d4.jpg,2,2,2,0,0,0.9204803705215454
image_970_jpg.rf.aba951654118b61f79108444ff812b63.jpg,2,2,2,0,0,0.9151045083999634
image_973_jpg.rf.11b667a3fe1c891e226ea479ac502090.jpg,2,2,2,0,0,0.8851353824138641
image_973_jpg.rf.8fc4fedeb6cfce99b15263c16dcb53cf.jpg,2,2,2,0,0,0.8900856375694275
image_973_jpg.rf.a023d79d9a107378dbc59b3519f23e5d.jpg,2,2,2,0,0,0.9061535596847534
image_974_jpg.rf.6a56cd54e53f644a69c88e36b9830162.jpg,2,2,2,0,0,0.9202902317047119
image_974_jpg.rf.bf26d1ce2ec8bc005a48697ce246622f.jpg,2,2,2,0,0,0.9202032685279846
image_974_jpg.rf.d809bff229de18d93d08ff6137054e2b.jpg,2,2,2,0,0,0.9151137471199036
image_975_jpg.rf.356d19dc47cdad931778f79aa69616a8.jpg,1,2,1,1,0,0.7550483047962189
image_975_jpg.rf.c05a9de93fdb49b71ceb3a5a734caf85.jpg,1,2,1,1,0,0.7930638790130615
image_975_jpg.rf.dfbe307e7c71760f3afcd6c1e1f85893.jpg,1,2,1,1,0,0.8412952423095703
image_982_jpg.rf.3c6e1a5b34cb39b308ed2be4c1a546cb.jpg,1,1,1,0,0,0.8935247659683228
image_982_jpg.rf.b2e8032a7f5ecbe3acae09fc95f3145f.jpg,1,1,1,0,0,0.8969363570213318
image_982_jpg.rf.e3c09b8e52d4726dbe39eb874200ea66.jpg,1,2,1,1,0,0.5801059603691101
image_984_jpg.rf.258cec7c7d0c6d2dff5b6a64b40e5170.jpg,1,1,1,0,0,0.9180185794830322
image_984_jpg.rf.8d0b20a61b44fe9546b5e1dff51b3a51.jpg,1,1,1,0,0,0.9083046913146973
image_984_jpg.rf.d885cbf22637c92e6573d51b50dabb8f.jpg,1,1,1,0,0,0.899729311466217
image_986_jpg.rf.6182ffecfaeb03e087085f3d5fc5dceb.jpg,1,1,1,0,0,0.9048998355865479
image_986_jpg.rf.7a4d7eeb303cc1f72e2b6d06377bd3c2.jpg,1,1,1,0,0,0.9101900458335876
image_986_jpg.rf.e2e07899a415113db04f81f881d4b34f.jpg,1,2,1,1,0,0.8910961449146271
image_987_jpg.rf.0bcf8f60294e94578ef8024ca89bd40a.jpg,1,2,1,1,0,0.773254007101059
image_987_jpg.rf.64a4fd202404ce56d2efd634fe7fdb99.jpg,1,1,1,0,0,0.9099291563034058
image_987_jpg.rf.a7f213a8fd103efd954c52fc5583d91c.jpg,1,1,1,0,0,0.9026240706443787
image_989_jpg.rf.6410a00b758ed86f33038156787363d6.jpg,1,1,1,0,0,0.9115055799484253
image_989_jpg.rf.90a799c601539b1e4cdb954e28a2f7d5.jpg,1,1,1,0,0,0.9108874201774597
image_989_jpg.rf.e2b0de6e9a12e046b9bd64a00c3aa761.jpg,1,1,1,0,0,0.9258564710617065
image_992_jpg.rf.63e967fd47a40b2ed045db8d13371157.jpg,1,1,1,0,0,0.9120383858680725
image_992_jpg.rf.69b5603a3c2443d4779c6e634a052e62.jpg,1,1,1,0,0,0.9008057713508606
image_992_jpg.rf.f31a2aef430fffb79a8ea6a672162643.jpg,1,1,1,0,0,0.88749760389328
image_993_jpg.rf.5a9f789eacae3c18d63f373517717a1f.jpg,1,1,1,0,0,0.903447151184082
image_993_jpg.rf.6ca171c2e6e959130bd0d661e9521409.jpg,1,1,1,0,0,0.8909428119659424
image_993_jpg.rf.fc1e9fcf88378188ea9b2d41aa154f5b.jpg,1,1,1,0,0,0.8955332040786743
image_995_jpg.rf.60d926ed9864aea70368691fda94b81c.jpg,1,1,1,0,0,0.885096549987793
image_995_jpg.rf.9113e01fd94720c36ca748f2a496d637.jpg,1,1,1,0,0,0.8558477759361267
image_995_jpg.rf.c34832609215df97aa17961a32d67895.jpg,1,1,1,0,0,0.9041486382484436
isolated-small-pile-screws-small-pile-screws-isolated-104275469_jpg.rf.1c68e9f2e819c8b8dbe7c95126411562.jpg,8,9,8,1,0,0.8305017087194655
isolated-small-pile-screws-small-pile-screws-isolated-104275469_jpg.rf.289e7d5159c5d7c33571c8985e9b01c3.jpg,10,10,10,0,0,0.867654025554657
isolated-small-pile-screws-small-pile-screws-isolated-104275469_jpg.rf.45243fdf594df35e907c63c3bb5e9042.jpg,8,8,8,0,0,0.8672708198428154
istockphoto-1034287614-612x612_jpg.rf.3d36a3314191496acb77735aabc2522b.jpg,2,2,2,0,0,0.925857275724411
istockphoto-1034287614-612x612_jpg.rf.71ba83de46e5c09d2424c907aa10ef4f.jpg,2,2,2,0,0,0.9273020029067993
istockphoto-1034287614-612x612_jpg.rf.9d9891acf046469b231ad842adfd2255.jpg,2,2,2,0,0,0.9243558049201965
istockphoto-1034289050-612x612_jpg.rf.251300c3edce9d89fd8d867c3d3b80a6.jpg,5,5,5,0,0,0.9041974425315857
istockphoto-1034289050-612x612_jpg.rf.97bc22189824d5e1506efd95c68fca4c.jpg,5,6,5,1,0,0.8342845241228739
istockphoto-1034289050-612x612_jpg.rf.c8dadbce1f9ccafad7e5d184a7458b7c.jpg,5,5,5,0,0,0.9062598347663879
istockphoto-1076800552-612x612_jpg.rf.2cb4edc69994d3d4809d17ffdd84b061.jpg,27,30,27,3,0,0.8040297498305639
istockphoto-1076800552-612x612_jpg.rf.a9535fab894e619de343cc8adfe3bf97.jpg,25,25,25,0,0,0.8239909780025482
istockphoto-1076800552-612x612_jpg.rf.d46e1b60583861a303d68ef7830de7e6.jpg,25,27,25,2,0,0.807528289379897
istockphoto-1079117740-612x612_jpg.rf.0fa9f0517ec19d75ad87f47842262ed7.jpg,20,21,20,1,0,0.7882213365463984
istockphoto-1079117740-612x612_jpg.rf.1bd6629f325361cb1f2df887a5769207.jpg,20,22,20,2,0,0.7840671281922947
istockphoto-1079117740-612x612_jpg.rf.ff14a2870774095b81c792ce561cce92.jpg,20,22,20,2,0,0.7747724408453162
istockphoto-1132781689-612x612_jpg.rf.201ddc19d81c7678212914157e92effc.jpg,39,49,39,10,0,0.793052866750834
istockphoto-1132781689-612x612_jpg.rf.439ec55b176367541a4edae725ba5499.jpg,31,30,30,0,1,0.8457067688306172
istockphoto-1132781689-612x612_jpg.rf.54157b62e83394fda4e720cb362543fc.jpg,39,44,39,5,0,0.8097944002259861
istockphoto-1132781717-612x612_jpg.rf.5d7ab19973cca69aa2f05fcaa68e5890.jpg,26,27,26,1,0,0.8692677881982591
istockphoto-1132781717-612x612_jpg.rf.871eccfd110011864175951eef511212.jpg,26,26,26,0,0,0.8731745275167319
istockphoto-1132781717-612x612_jpg.rf.dbc15e9ae5ff24f3f8aec54492ddbb7a.jpg,15,15,15,0,0,0.8389043609301249
istockphoto-1149129694-612x612_jpg.rf.63cca9a0b1228483e5e5c2c46df68271.jpg,6,6,6,0,0,0.7658655097087225
istockphoto-1149129694-612x612_jpg.rf.acff565907867f7bcad1195d1f100674.jpg,6,6,6,0,0,0.8865388830502828
istockphoto-1149129694-612x612_jpg.rf.d50fd5051943c1d8258004849a7eebd4.jpg,6,7,6,1,0,0.8517373544829232
istockphoto-1170086202-612x612_jpg.rf.1434ed28726dc45c64005e3781da2ec9.jpg,6,6,6,0,0,0.9110680719216665
istockphoto-1170086202-612x612_jpg.rf.520fb4812f295c4e71ce6743784e039c.jpg,6,6,6,0,0,0.9079097906748453
istockphoto-1170086202-612x612_jpg.rf.5da6207ff4e3b3a5408dd57c021b887b.jpg,6,6,6,0,0,0.9126411179701487
istockphoto-1172811168-612x612_jpg.rf.0bf573f5a4b7a9dd934950217fe590a0.jpg,19,20,19,1,0,0.8343302741646766
istockphoto-1172811168-612x612_jpg.rf.42265c6f974e5e1c5b22c095a992a851.jpg,20,22,20,2,0,0.8647946823727001
istockphoto-1172811168-612x612_jpg.rf.b8fd319dbc26fb479d9e2a00dbdbf92b.jpg,20,23,20,3,0,0.8540438387704932
istockphoto-1197194799-612x612_jpg.rf.a0ef8115254978623d5bf1c29b3ccace.jpg,6,6,6,0,0,0.8994233111540476
istockphoto-1197194799-612x612_jpg.rf.ad1d232db886563ef1e1e29a54afae06.jpg,6,6,6,0,0,0.8898395200570425
istockphoto-1197194799-612x612_jpg.rf.c03a5baf95e1fe5391b3059e1a1c6b63.jpg,6,6,6,0,0,0.8859120309352875
istockphoto-1197195324-612x612_jpg.rf.b73cf57fe27a900bb412cd66c456304a.jpg,7,7,7,0,0,0.9043380192347935
istockphoto-1197195324-612x612_jpg.rf.b98bf7d4ba00cd41c1196fcfb5c713e3.jpg,7,7,7,0,0,0.8921915973935809
istockphoto-1197195324-612x612_jpg.rf.c04ea82242f0a60907dd34f7d07efdbd.jpg,7,7,7,0,0,0.9012551648276192
istockphoto-1202884531-612x612_jpg.rf.02b6772886f956c04ed687a59084859a.jpg,8,8,8,0,0,0.8927509933710098
istockphoto-1202884531-612x612_jpg.rf.36975355a3982b13e20d1d8e3548672e.jpg,10,10,10,0,0,0.9021593272686005
istockphoto-1202884531-612x612_jpg.rf.fdea898736a5aa2ef874e5ce0d770696.jpg,8,8,8,0,0,0.8768013045191765
istockphoto-1204424085-612x612_jpg.rf.317e50c2033aa539d9a84cf5fab7c6fc.jpg,4,4,4,0,0,0.8781441450119019
istockphoto-1204424085-612x612_jpg.rf.6da5045990bf9895797e67bb4005851c.jpg,4,4,4,0,0,0.8761340081691742
istockphoto-1204424085-612x612_jpg.rf.ff91e1d713419d60752e32aab9b82401.jpg,4,4,4,0,0,0.8665327429771423
istockphoto-1210076403-612x612_jpg.rf.1820924ef94120fc458ef30797c0db62.jpg,145,179,145,34,0,0.7304938187479307
istockphoto-1210076403-612x612_jpg.rf.281a8b33e1f4e4b9acdf1648d1fade0e.jpg,103,117,103,14,0,0.7194020661533388
istockphoto-1210076403-612x612_jpg.rf.a3237d494aeafb526ad6999a53c9ca61.jpg,103,115,103,12,0,0.7332763933617136
istockphoto-1211952511-612x612_jpg.rf.49d6e853523c5806e1eedfce2546ebff.jpg,1,1,1,0,0,0.9322119355201721
istockphoto-1211952511-612x612_jpg.rf.5dac7e3c90cb402236e9145f062466ab.jpg,1,1,1,0,0,0.9402332901954651
istockphoto-1211952511-612x612_jpg.rf.5debac50ffd6557dbc9e110f5bd77dc1.jpg,1,1,1,0,0,0.9224659204483032
istockphoto-1220181721-612x612_jpg.rf.51f7b455ced3e444bedd5a39fe1cbf54.jpg,29,35,29,6,0,0.7349911161831447
istockphoto-1220181721-612x612_jpg.rf.7c42ea69da2dff4ac780bbec2a3ae1b1.jpg,29,31,29,2,0,0.7781660124178855
istockphoto-1220181721-612x612_jpg.rf.d180613d746af9a5f66c0b08a371447c.jpg,27,31,27,4,0,0.7419580730699724
istockphoto-1221253726-612x612_jpg.rf.38f8c06f48b3266f91c50b540eddbb10.jpg,8,9,8,1,0,0.8977429138289558
istockphoto-1221253726-612x612_jpg.rf.487e625eadd0fa5be1151a8e14487ef2.jpg,8,8,8,0,0,0.9098764732480049
istockphoto-1221253726-612x612_jpg.rf.a552613623f1291a2d8b9d05a623045c.jpg,8,8,8,0,0,0.9115662127733231
istockphoto-123217508-612x612_jpg.rf.04a62910f9600901dd05cd1db676568e.jpg,76,80,76,4,0,0.7955941040068865
istockphoto-123217508-612x612_jpg.rf.2bfcae746dac9f2bd9501a5f2875c7b8.jpg,98,110,98,12,0,0.7956942428242076
istockphoto-123217508-612x612_jpg.rf.ddd2ed29c4690ac2e6dacd668b874c58.jpg,76,80,76,4,0,0.7809255655854941
istockphoto-1266602712-612x612_jpg.rf.b7e38b1c5b5766956d41cd8f9c459aa1.jpg,7,11,7,4,0,0.8117833462628451
istockphoto-1266602712-612x612_jpg.rf.bcada6e0cfbbd4ce0c5fd16e48a84522.jpg,7,10,7,3,0,0.8672090351581574
istockphoto-1266602712-612x612_jpg.rf.d427008e25c1fd63947d805dd1a41944.jpg,6,7,6,1,0,0.8398966916969844
istockphoto-1272367728-612x612_jpg.rf.07fbb451ac8e738f9e7251a198638e83.jpg,6,7,6,1,0,0.854131179196494
istockphoto-1272367728-612x612_jpg.rf.1234d52687650878aad9f7bd47303d4d.jpg,5,5,5,0,0,0.85132817029953
istockphoto-1272367728-612x612_jpg.rf.54e79919f0b5d1dc429ea7000b32d139.jpg,5,5,5,0,0,0.8509940147399903
istockphoto-1273900678-612x612_jpg.rf.4e4f211649b054f601efc3f65c4833ae.jpg,5,5,5,0,0,0.8870862245559692
istockphoto-1273900678-612x612_jpg.rf.98b693edc7da33df41a75e3553a94920.jpg,5,5,5,0,0,0.8740145087242126
istockphoto-1273900678-612x612_jpg.rf.aec2f1e008425e4b90788a1d8203d7c5.jpg,5,5,5,0,0,0.8776210188865662
istockphoto-1278311196-612x612_jpg.rf.0f1f7508b3c3b1a3f7777e194b952493.jpg,19,19,19,0,0,0.8554697852385672
istockphoto-1278311196-612x612_jpg.rf.7052bb7b66bad2b31304e6459c0a9110.jpg,19,19,19,0,0,0.8402318138825265
istockphoto-1278311196-612x612_jpg.rf.819a497ab40224c994d0848aceaeee9e.jpg,19,20,19,1,0,0.8341695219278336
istockphoto-1278672773-612x612_jpg.rf.229102596b3d057ae8dd59c895db4e53.jpg,33,34,33,1,0,0.8811391486841089
istockphoto-1278672773-612x612_jpg.rf.d1efe70ca1900ccb8902709a3c052777.jpg,29,29,29,0,0,0.8742260439642544
istockphoto-1278672773-612x612_jpg.rf.d6b08977ee8f881cef57ebb759fd0699.jpg,29,30,29,1,0,0.8518591562906901
istockphoto-1280320980-612x612_jpg.rf.2d262f88fd0aa61d68dbd62665465b51.jpg,5,5,5,0,0,0.9032403230667114
istockphoto-1280320980-612x612_jpg.rf.d6ccb4b22f8fd48fe3b3aeb68ea05590.jpg,5,5,5,0,0,0.9137331247329712
istockphoto-1280320980-612x612_jpg.rf.d946c2951c60bd6853fe663fee589867.jpg,5,5,5,0,0,0.91668621301651
istockphoto-1281245155-612x612_jpg.rf.b7edcbfb8d580da47c2257c5dddd5b51.jpg,6,6,6,0,0,0.9180714190006256
istockphoto-1281245155-612x612_jpg.rf.ca1c2e1bf02dc56bfc7a65adee381afc.jpg,6,6,6,0,0,0.9125287334124247
istockphoto-1281245155-612x612_jpg.rf.d4598ca4a03e6717b6dd486f678590c9.jpg,6,6,6,0,0,0.8987596531709036
istockphoto-1285295257-612x612_jpg.rf.58307fd9b9cd1db29c633a8f1167fecb.jpg,37,38,37,1,0,0.8479446698176233
istockphoto-1285295257-612x612_jpg.rf.e1afa8631c250522248c8c7c077b840c.jpg,37,38,37,1,0,0.8313269850454832
istockphoto-1285295257-612x612_jpg.rf.e6d72c7a65cc67cf28e7dbea5ed71927.jpg,37,38,37,1,0,0.8399529488463151
istockphoto-1285929863-612x612_jpg.rf.024c696752af9d093602951c0edc4fa4.jpg,4,4,4,0,0,0.9211516082286835
istockphoto-1285929863-612x612_jpg.rf.a7fed366093943503a1539f6ffe6eded.jpg,4,4,4,0,0,0.9053556025028229
istockphoto-1285929863-612x612_jpg.rf.deb2f5c5fda07c064bbd888f61dd81c7.jpg,4,4,4,0,0,0.9055805206298828
istockphoto-1287393902-612x612_jpg.rf.496bca464b4c521b4e71f6f6d7aed14a.jpg,4,4,4,0,0,0.8982989341020584
istockphoto-1287393902-612x612_jpg.rf.68415222352abbdbeba2e0d07db69a93.jpg,4,4,4,0,0,0.8903604596853256
istockphoto-1287393902-612x612_jpg.rf.6e9364c864b411b51a5d344bbfbc4827.jpg,4,4,4,0,0,0.9037871956825256
istockphoto-1290469811-612x612_jpg.rf.2e0defa1347595329acc9d2f43ccf0f3.jpg,8,8,8,0,0,0.9165753722190857
istockphoto-1290469811-612x612_jpg.rf.3b4a3a89fee176b8edb0f0737a92127c.jpg,7,7,7,0,0,0.9007078664643424
istockphoto-1290469811-612x612_jpg.rf.97e6afec04851d4d8ddf1b12ada84a32.jpg,8,8,8,0,0,0.8984245583415031
istockphoto-1291003184-612x612_jpg.rf.0b6bfab80449f81b9516359a68be1f30.jpg,38,39,38,1,0,0.8151323894659678
istockphoto-1291003184-612x612_jpg.rf.25e96983302f9e0c71f8f147cd1bd219.jpg,20,21,20,1,0,0.7891335345449901
istockphoto-1291003184-612x612_jpg.rf.d80aa9566df2b3c9eafa81fdc045d25f.jpg,38,43,38,5,0,0.7499878787717154
istockphoto-1296729051-612x612_jpg.rf.2a1e8b0a03fd54a9023dfceb3271302b.jpg,8,8,8,0,0,0.8732679933309555
istockphoto-1296729051-612x612_jpg.rf.4b5f1349fb37322cbebe2e2e8b94d7ed.jpg,16,18,16,2,0,0.8331867853800455
istockphoto-1296729051-612x612_jpg.rf.b06029ca934d693335d8822023140b87.jpg,16,17,16,1,0,0.8205851667067584
istockphoto-1296729065-612x612_jpg.rf.12a00e8b7f03bcf05b33393054704104.jpg,19,19,19,0,0,0.827960867630808
istockphoto-1296729065-612x612_jpg.rf.536b7bc33193e8b829719d16aab2aa56.jpg,25,25,25,0,0,0.845203902721405
istockphoto-1296729065-612x612_jpg.rf.cff856a049030dadb1edac7081db73bb.jpg,25,25,25,0,0,0.8472867941856385
istockphoto-1300004966-612x612_jpg.rf.c7c4c974e055f25a865b568cdaeff61d.jpg,6,6,6,0,0,0.8960522512594858
istockphoto-1300004966-612x612_jpg.rf.dd6656844ecd1d97c5114e2ab1b81075.jpg,6,6,6,0,0,0.8967186013857523
istockphoto-1300004966-612x612_jpg.rf.f0f1f2fe96d0ff5f3253ece37b300e01.jpg,6,6,6,0,0,0.8899764517943064
istockphoto-1300731522-612x612_jpg.rf.0d5c2410f74e44a9f2c64c7eb37926c5.jpg,13,13,13,0,0,0.8767247062463027
istockphoto-1300731522-612x612_jpg.rf.44874ef02615bc9268937dcd65bdec5b.jpg,13,14,13,1,0,0.8378807050841195
istockphoto-1300731522-612x612_jpg.rf.600bdac32d94f8782fb3ec1769bcdd79.jpg,12,12,12,0,0,0.8141657710075378
istockphoto-1301087240-612x612_jpg.rf.32f63c6dd95cbfa4d673687f8c96b53a.jpg,4,4,4,0,0,0.9305747598409653
istockphoto-1301087240-612x612_jpg.rf.baea63562e73b10e13561c573a5ea61e.jpg,4,4,4,0,0,0.9284767955541611
istockphoto-1301087240-612x612_jpg.rf.ffc86ab8c98bfe1160c7629a0f83e442.jpg,4,4,4,0,0,0.9317033737897873
istockphoto-1301816029-612x612_jpg.rf.116408c9878bb5b319447076a89da93e.jpg,6,6,6,0,0,0.9025615751743317
istockphoto-1301816029-612x612_jpg.rf.5f83b96675e8180df33dc353ab692dde.jpg,6,6,6,0,0,0.9092686176300049
istockphoto-1301816029-612x612_jpg.rf.e84e08378d79b7c32020edc10056ea46.jpg,6,6,6,0,0,0.9159700572490692
istockphoto-1302156895-612x612_jpg.rf.0d0d66568de3c0088f6517a49243136b.jpg,2,2,2,0,0,0.9150525033473969
istockphoto-1302156895-612x612_jpg.rf.a55686101957e1a3b54d70e0a4ad2e60.jpg,2,2,2,0,0,0.9087555110454559
istockphoto-1302156895-612x612_jpg.rf.d1bdfe0129ab3f194ec92ce2dcac3027.jpg,2,2,2,0,0,0.914810448884964
istockphoto-1302156896-612x612_jpg.rf.0e2bc9980aca937680fded22774071ef.jpg,2,2,2,0,0,0.904742568731308
istockphoto-1302156896-612x612_jpg.rf.5134d2c61666ba4b135d26bd67b82416.jpg,2,2,2,0,0,0.9138610661029816
istockphoto-1302156896-612x612_jpg.rf.dd279e970c4b16188d22425d9dc921e1.jpg,2,2,2,0,0,0.9179390370845795
istockphoto-1302157054-612x612_jpg.rf.bed53a0c72f5894495d906feb993ae12.jpg,2,2,2,0,0,0.9207610189914703
istockphoto-1302157054-612x612_jpg.rf.e9dbc397b2bceb8b39747e660b17e382.jpg,2,2,2,0,0,0.9348090291023254
istockphoto-1302157054-612x612_jpg.rf.ea5fa63697d6bbf60c324baecb364842.jpg,2,2,2,0,0,0.9301023781299591
istockphoto-1302386859-612x612_jpg.rf.9d408f2353e662d1c13ee26fe0932b7b.jpg,9,9,9,0,0,0.9023312926292419
istockphoto-1302386859-612x612_jpg.rf.c8661bdd1a5452a61ffebc6a543febc9.jpg,9,9,9,0,0,0.9038448731104533
istockphoto-1302386859-612x612_jpg.rf.db5104553b1c29b3f9c4d50026ce8501.jpg,9,9,9,0,0,0.9020892845259773
istockphoto-1302642577-612x612_jpg.rf.59e1c4b4c6bab342f3e23e2a9812c84f.jpg,104,107,104,3,0,0.8115353275125272
istockphoto-1302642577-612x612_jpg.rf.7067774078c7ef0a7184f177a33e52e5.jpg,104,110,104,6,0,0.8027318228374828
istockphoto-1302642577-612x612_jpg.rf.f0299526ae9560f9596fa973e93b0dbd.jpg,81,81,81,0,0,0.7808635856634305
istockphoto-1302782184-612x612_jpg.rf.25826f77de50f956e09fc83e6f46487a.jpg,1,1,1,0,0,0.948350727558136
istockphoto-1302782184-612x612_jpg.rf.6fe37c1e76edc424c1984d5e29ac5421.jpg,1,1,1,0,0,0.9456186890602112
istockphoto-1302782184-612x612_jpg.rf.fd79177f7f03328898c20f2fa35db8f3.jpg,1,1,1,0,0,0.9435610771179199
istockphoto-1302923338-612x612_jpg.rf.3c1ce1856b3db6eb87d99515ba2f0ad6.jpg,9,9,9,0,0,0.9209862086508009
istockphoto-1302923338-612x612_jpg.rf.5931dae889840c0d63db537bd96c3ebe.jpg,8,8,8,0,0,0.9058555588126183
istockphoto-1302923338-612x612_jpg.rf.b2ede09f6495fb786feb0b5fe8c67ec8.jpg,8,8,8,0,0,0.8874976485967636
istockphoto-1302923339-612x612_jpg.rf.60351a8947f999fabd7a9acc7d905059.jpg,7,7,7,0,0,0.9068293571472168
istockphoto-1302923339-612x612_jpg.rf.74a8e340244484e5a2251890a1a2f1ad.jpg,9,9,9,0,0,0.9195663332939148
istockphoto-1302923339-612x612_jpg.rf.aaeda9dbac7696b0553aa4fcf6bd2e74.jpg,7,7,7,0,0,0.9138322728020805
istockphoto-1303657330-612x612_jpg.rf.49849d31dc749cc0bf66005b5c694559.jpg,44,42,42,0,2,0.8515162439573378
istockphoto-1303657330-612x612_jpg.rf.6877d77af50c8408f7e97092bfb8fb97.jpg,45,52,45,7,0,0.7738105901158773
istockphoto-1303657330-612x612_jpg.rf.734a58ee5efced190d0c7b519234c514.jpg,35,34,34,0,1,0.8588092029094696
istockphoto-1304683131-612x612_jpg.rf.07d64d50fc83f9ada43f5d01869a1213.jpg,10,10,10,0,0,0.9148286938667297
istockphoto-1304683131-612x612_jpg.rf.6757c50ae3d1d01fe7922ac8599e5877.jpg,10,10,10,0,0,0.9104999780654908
